YEAR,STATE,STATE ANSI,COMMODITY,DATA ITEM,METRIC,VALUE
2013,ARIZONA,4,WHEAT, ACRES PLANTED,ACRE,87000
2013,ARIZONA,4,WHEAT, YIELD, MEASURED IN BU / ACRE,99.4
2013,ARKANSAS,5,WHEAT, ACRES HARVESTED,ACRE,610000
2013,ARKANSAS,5,WHEAT, ACRES PLANTED,ACRE,680000
2013,ARKANSAS,5,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2013,CALIFORNIA,6,WHEAT, ACRES HARVESTED,ACRE,394000
2013,CALIFORNIA,6,WHEAT, ACRES PLANTED,ACRE,690000
2013,CALIFORNIA,6,WHEAT, YIELD, MEASURED IN BU / ACRE,82.5
2013,COLORADO,8,WHEAT, ACRES HARVESTED,ACRE,1639000
2013,COLORADO,8,WHEAT, ACRES PLANTED,ACRE,2310000
2013,COLORADO,8,WHEAT, YIELD, MEASURED IN BU / ACRE,25.3
2013,DELAWARE,10,WHEAT, ACRES HARVESTED,ACRE,78000
2013,DELAWARE,10,WHEAT, ACRES PLANTED,ACRE,85000
2013,DELAWARE,10,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2013,FLORIDA,12,WHEAT, ACRES HARVESTED,ACRE,19000
2013,FLORIDA,12,WHEAT, ACRES PLANTED,ACRE,25000
2013,FLORIDA,12,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2013,GEORGIA,13,WHEAT, ACRES HARVESTED,ACRE,360000
2013,GEORGIA,13,WHEAT, ACRES PLANTED,ACRE,430000
2013,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2013,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1261000
2013,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1321000
2013,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,82.2
2013,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,840000
2013,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,880000
2013,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2013,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,435000
2013,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,460000
2013,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2013,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,21000
2013,IOWA,19,WHEAT, ACRES PLANTED,ACRE,30000
2013,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2013,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,8450000
2013,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,9500000
2013,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,38
2013,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,610000
2013,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,700000
2013,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2013,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,255000
2013,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,265000
2013,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2013,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,260000
2013,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,345000
2013,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2013,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,590000
2013,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,620000
2013,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2013,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1184000
2013,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1227000
2013,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,56.7
2013,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,385000
2013,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,400000
2013,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2013,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,985000
2013,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,1080000
2013,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2013,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,5165000
2013,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5400000
2013,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,39
2013,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1140000
2013,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1470000
2013,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,35
2013,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,15000
2013,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,31000
2013,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,87
2013,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,29000
2013,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,34000
2013,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2013,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,100000
2013,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,440000
2013,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,44
2013,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,115000
2013,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,125000
2013,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2013,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,925000
2013,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,990000
2013,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2013,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,6025000
2013,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,6105000
2013,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,45.4
2013,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,640000
2013,OHIO,39,WHEAT, ACRES PLANTED,ACRE,660000
2013,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2013,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,3400000
2013,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5600000
2013,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,31
2013,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,868000
2013,OREGON,41,WHEAT, ACRES PLANTED,ACRE,880000
2013,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,62.1
2013,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,155000
2013,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,185000
2013,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2013,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,265000
2013,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,280000
2013,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2013,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,1839000
2013,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2494000
2013,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,42.2
2013,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,575000
2013,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,640000
2013,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2013,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,2350000
2013,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,6300000
2013,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,29
2013,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,124000
2013,UTAH,49,WHEAT, ACRES PLANTED,ACRE,138000
2013,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,44.2
2013,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,290000
2013,VIRGINIA,51,WHEAT, ACRES PLANTED,ACRE,335000
2013,VIRGINIA,51,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2013,WASHINGTON,53,WHEAT, ACRES HARVESTED,ACRE,2175000
2013,WASHINGTON,53,WHEAT, ACRES PLANTED,ACRE,2210000
2013,WASHINGTON,53,WHEAT, YIELD, MEASURED IN BU / ACRE,66.9
2013,WEST VIRGINIA,54,WHEAT, ACRES HARVESTED,ACRE,7000
2013,WEST VIRGINIA,54,WHEAT, ACRES PLANTED,ACRE,9000
2013,WEST VIRGINIA,54,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2013,WISCONSIN,55,WHEAT, ACRES HARVESTED,ACRE,265000
2013,WISCONSIN,55,WHEAT, ACRES PLANTED,ACRE,315000
2013,WISCONSIN,55,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2013,WYOMING,56,WHEAT, ACRES HARVESTED,ACRE,120000
2013,WYOMING,56,WHEAT, ACRES PLANTED,ACRE,150000
2013,WYOMING,56,WHEAT, YIELD, MEASURED IN BU / ACRE,24
2012,ALABAMA,1,WHEAT, ACRES HARVESTED,ACRE,185000
2012,ALABAMA,1,WHEAT, ACRES PLANTED,ACRE,220000
2012,ALABAMA,1,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2012,ARIZONA,4,WHEAT, ACRES HARVESTED,ACRE,110000
2012,ARIZONA,4,WHEAT, ACRES PLANTED,ACRE,114000
2012,ARIZONA,4,WHEAT, YIELD, MEASURED IN BU / ACRE,94.2
2012,ARKANSAS,5,WHEAT, ACRES HARVESTED,ACRE,445000
2012,ARKANSAS,5,WHEAT, ACRES PLANTED,ACRE,550000
2012,ARKANSAS,5,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2012,CALIFORNIA,6,WHEAT, ACRES HARVESTED,ACRE,425000
2012,CALIFORNIA,6,WHEAT, ACRES PLANTED,ACRE,715000
2012,CALIFORNIA,6,WHEAT, YIELD, MEASURED IN BU / ACRE,90.9
2012,COLORADO,8,WHEAT, ACRES HARVESTED,ACRE,2212000
2012,COLORADO,8,WHEAT, ACRES PLANTED,ACRE,2363000
2012,COLORADO,8,WHEAT, YIELD, MEASURED IN BU / ACRE,31.3
2012,DELAWARE,10,WHEAT, ACRES HARVESTED,ACRE,76000
2012,DELAWARE,10,WHEAT, ACRES PLANTED,ACRE,80000
2012,DELAWARE,10,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2012,FLORIDA,12,WHEAT, ACRES HARVESTED,ACRE,15000
2012,FLORIDA,12,WHEAT, ACRES PLANTED,ACRE,20000
2012,FLORIDA,12,WHEAT, YIELD, MEASURED IN BU / ACRE,42
2012,GEORGIA,13,WHEAT, ACRES HARVESTED,ACRE,230000
2012,GEORGIA,13,WHEAT, ACRES PLANTED,ACRE,290000
2012,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2012,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1243000
2012,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1303000
2012,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,78.2
2012,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,640000
2012,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,650000
2012,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2012,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,285000
2012,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,330000
2012,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2012,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,13000
2012,IOWA,19,WHEAT, ACRES PLANTED,ACRE,18000
2012,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2012,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,9100000
2012,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,9400000
2012,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,42
2012,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,440000
2012,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,550000
2012,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2012,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,275000
2012,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,285000
2012,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2012,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,210000
2012,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,310000
2012,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2012,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,535000
2012,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,560000
2012,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2012,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1342000
2012,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1385000
2012,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2012,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,320000
2012,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,345000
2012,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2012,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,680000
2012,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,780000
2012,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2012,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,5615000
2012,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5800000
2012,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,34.8
2012,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1300000
2012,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1370000
2012,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,41
2012,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,15000
2012,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,26000
2012,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,77.8
2012,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,23000
2012,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,27000
2012,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2012,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,105000
2012,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,440000
2012,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,27
2012,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,85000
2012,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,100000
2012,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2012,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,740000
2012,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,810000
2012,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2012,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,7765000
2012,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,7840000
2012,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,43.8
2012,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,450000
2012,OHIO,39,WHEAT, ACRES PLANTED,ACRE,500000
2012,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2012,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,4300000
2012,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5400000
2012,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,36
2012,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,878000
2012,OREGON,41,WHEAT, ACRES PLANTED,ACRE,885000
2012,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,65.6
2012,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,135000
2012,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,155000
2012,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2012,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,220000
2012,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,235000
2012,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2012,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,2225000
2012,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2395000
2012,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,45.9
2012,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,330000
2012,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,405000
2012,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2012,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,2900000
2012,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,5600000
2012,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,33
2012,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,122000
2012,UTAH,49,WHEAT, ACRES PLANTED,ACRE,140000
2012,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,46.3
2012,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,240000
2012,VIRGINIA,51,WHEAT, ACRES PLANTED,ACRE,280000
2012,VIRGINIA,51,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2012,WASHINGTON,53,WHEAT, ACRES HARVESTED,ACRE,2165000
2012,WASHINGTON,53,WHEAT, ACRES PLANTED,ACRE,2200000
2012,WASHINGTON,53,WHEAT, YIELD, MEASURED IN BU / ACRE,66.6
2012,WEST VIRGINIA,54,WHEAT, ACRES HARVESTED,ACRE,4000
2012,WEST VIRGINIA,54,WHEAT, ACRES PLANTED,ACRE,8000
2012,WEST VIRGINIA,54,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2012,WISCONSIN,55,WHEAT, ACRES HARVESTED,ACRE,245000
2012,WISCONSIN,55,WHEAT, ACRES PLANTED,ACRE,265000
2012,WISCONSIN,55,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2012,WYOMING,56,WHEAT, ACRES HARVESTED,ACRE,115000
2012,WYOMING,56,WHEAT, ACRES PLANTED,ACRE,145000
2012,WYOMING,56,WHEAT, YIELD, MEASURED IN BU / ACRE,26
2011,ALABAMA,1,WHEAT, ACRES HARVESTED,ACRE,190000
2011,ALABAMA,1,WHEAT, ACRES PLANTED,ACRE,220000
2011,ALABAMA,1,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2011,ARIZONA,4,WHEAT, ACRES HARVESTED,ACRE,77000
2011,ARIZONA,4,WHEAT, ACRES PLANTED,ACRE,80000
2011,ARIZONA,4,WHEAT, YIELD, MEASURED IN BU / ACRE,99
2011,ARKANSAS,5,WHEAT, ACRES HARVESTED,ACRE,520000
2011,ARKANSAS,5,WHEAT, ACRES PLANTED,ACRE,620000
2011,ARKANSAS,5,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2011,CALIFORNIA,6,WHEAT, ACRES HARVESTED,ACRE,530000
2011,CALIFORNIA,6,WHEAT, ACRES PLANTED,ACRE,775000
2011,CALIFORNIA,6,WHEAT, YIELD, MEASURED IN BU / ACRE,91.6
2011,COLORADO,8,WHEAT, ACRES HARVESTED,ACRE,2044000
2011,COLORADO,8,WHEAT, ACRES PLANTED,ACRE,2295000
2011,COLORADO,8,WHEAT, YIELD, MEASURED IN BU / ACRE,38.1
2011,DELAWARE,10,WHEAT, ACRES HARVESTED,ACRE,75000
2011,DELAWARE,10,WHEAT, ACRES PLANTED,ACRE,80000
2011,DELAWARE,10,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2011,FLORIDA,12,WHEAT, ACRES HARVESTED,ACRE,8000
2011,FLORIDA,12,WHEAT, ACRES PLANTED,ACRE,12000
2011,FLORIDA,12,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2011,GEORGIA,13,WHEAT, ACRES HARVESTED,ACRE,200000
2011,GEORGIA,13,WHEAT, ACRES PLANTED,ACRE,250000
2011,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2011,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1411000
2011,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1491000
2011,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,83.3
2011,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,770000
2011,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,800000
2011,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,61
2011,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,405000
2011,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,430000
2011,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2011,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,16000
2011,IOWA,19,WHEAT, ACRES PLANTED,ACRE,22000
2011,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2011,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,7950000
2011,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,8800000
2011,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,35
2011,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,440000
2011,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,540000
2011,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2011,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,240000
2011,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,250000
2011,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2011,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,180000
2011,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,260000
2011,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2011,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,675000
2011,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,700000
2011,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2011,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1521000
2011,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1575000
2011,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,46.1
2011,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,310000
2011,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,335000
2011,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2011,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,690000
2011,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,790000
2011,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2011,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,4975000
2011,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5100000
2011,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,35.2
2011,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1480000
2011,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1550000
2011,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2011,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,12000
2011,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,23000
2011,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,110.3
2011,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,31000
2011,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,35000
2011,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2011,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,90000
2011,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,435000
2011,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,21
2011,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,93000
2011,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,120000
2011,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2011,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,590000
2011,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,670000
2011,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2011,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,6590000
2011,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,6800000
2011,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,30.3
2011,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,850000
2011,OHIO,39,WHEAT, ACRES PLANTED,ACRE,880000
2011,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2011,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,3200000
2011,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5100000
2011,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,23
2011,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,992000
2011,OREGON,41,WHEAT, ACRES PLANTED,ACRE,1000000
2011,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2011,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,170000
2011,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,185000
2011,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,51
2011,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,180000
2011,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,190000
2011,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2011,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,2787000
2011,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2878000
2011,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,37.3
2011,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,305000
2011,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,400000
2011,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2011,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,1900000
2011,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,5300000
2011,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,25
2011,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,144000
2011,UTAH,49,WHEAT, ACRES PLANTED,ACRE,151000
2011,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,49.4
2011,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,240000
